;PlayerReplayID;AC_FRAME;Race;NumberOfBuildings;NumberOfWorkers;NumberOfAttackUnits;NumberOfAttacks;RatioAttackToNon;exp_feature1;exp_feature2;exp_feature3;exp_feature4;exp_feature5;exp_feature6;exp_feature7;exp_feature8;exp_feature9;exp_feature10;exp_feature11;exp_feature12;exp_feature13;Results1;Results2;Results3;Results4;;Time
2924;41;25691;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:17:59
2925;41;25922;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:18:09
2926;41;26172;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:18:19
2927;41;26405;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:18:29
2928;41;26653;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:18:39
2929;41;26887;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:18:49
2930;41;27121;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:18:59
2931;41;27368;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:19:09
2932;41;27602;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:19:19
2933;41;27849;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:19:30
2934;41;28083;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:19:39
2935;41;28330;2;27;6;10;91;0.09;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:19:50
2936;41;28564;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:20:00
2937;41;28811;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:20:10
2938;41;29045;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:20:20
2939;41;29292;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:20:30
2940;41;29526;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:20:40
2941;41;29773;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:20:50
2942;41;30007;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:21:00
2943;41;30241;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:21:10
2944;41;30488;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:21:20
2945;41;30722;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:21:30
2946;41;30969;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:21:41
2947;41;31203;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:21:50
2948;41;31450;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:22:01
2949;41;31684;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:22:11
2950;41;31931;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:22:21
2951;41;32165;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:22:31
2952;41;32425;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:22:42
2953;41;32646;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:22:51
2954;41;32893;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:23:01
2955;41;33127;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:23:11
2956;41;33361;2;27;6;10;91;0.08;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:23:21
2957;41;33601;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:23:31
2958;41;33842;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:23:41
2959;41;34089;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:23:52
2960;41;34323;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:24:02
2961;41;34570;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:24:12
2962;41;34804;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:24:22
2963;41;35051;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:24:32
2964;41;35285;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:24:42
2965;41;35532;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:24:52
2966;41;35766;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:25:02
2967;41;36009;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:25:12
2968;41;36247;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:25:22
2969;41;36481;2;27;6;10;91;0.07;1;1;1;0;0;0;0;0;11;1;1;1;0;0;0;0;0;;0:25:32
2970;42;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:00
2971;42;268;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:11
2972;42;493;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:21
2973;42;751;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:32
2974;42;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:41
2975;42;1213;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:51
2976;42;1473;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:01:02
2977;42;1698;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:01:11
2978;42;1928;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:01:21
2979;42;2168;2;2;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:01:31
2980;42;2403;2;2;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:01:41
2981;42;2648;2;2;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:01:51
2982;42;2883;2;2;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:02:01
2983;42;3133;2;2;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:12
2984;42;3368;2;2;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:02:21
2985;42;3618;2;2;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:02:32
2986;42;3843;2;2;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:02:41
2987;42;4103;2;2;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:52
2988;42;4323;2;2;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:03:02
2989;42;4561;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:03:12
2990;42;4808;2;2;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:03:22
2991;42;5041;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:03:32
2992;42;5283;2;2;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:03:42
2993;42;5528;2;2;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:03:52
2994;42;5763;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:02
2995;42;6008;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:12
2996;42;6248;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:22
2997;42;6483;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:32
2998;42;6728;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:43
2999;42;6961;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:04:52
3000;42;7208;2;2;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:03
3001;42;7456;2;2;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:13
3002;42;7681;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:05:23
3003;42;7928;2;2;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:05:33
3004;42;8166;2;3;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:05:43
3005;42;8401;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:05:53
3006;42;8653;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:06:03
3007;42;8888;2;3;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:06:13
3008;42;9133;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:06:24
3009;42;9363;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:06:33
3010;42;9603;2;3;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:06:43
3011;42;9841;2;3;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:06:53
3012;42;10088;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:04
3013;42;10326;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:14
3014;42;10568;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:24
3015;42;10803;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:34
3016;42;11058;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:07:44
3017;42;11283;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:54
3018;42;11521;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:08:04
3019;42;11768;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:14
3020;42;12003;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:08:24
3021;42;12248;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:08:34
3022;42;12493;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:08:45
3023;42;12723;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:54
3024;42;12964;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:09:04
3025;42;13203;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:09:15
3026;42;13443;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:09:25
3027;42;13683;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:09:35
3028;42;13928;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:09:45
3029;42;14163;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:09:55
3030;42;14403;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:10:05
3031;42;14643;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:10:15
3032;42;14893;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:10:25
3033;42;15128;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:10:35
3034;42;15366;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:10:45
3035;42;15607;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:10:55
3036;42;15843;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:11:05
3037;42;16086;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:11:16
3038;42;16323;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:11:26
3039;42;16568;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:11:36
3040;42;16808;2;6;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:11:46
3041;42;17043;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:11:56
3042;42;17283;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:12:06
3043;42;17523;2;6;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:12:16
3044;42;17768;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:12:26
3045;42;18018;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:12:37
3046;42;18243;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:12:46
3047;42;18483;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:12:56
3048;42;18733;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:13:07
3049;42;18968;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:13:17
3050;42;19203;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:13:27
3051;42;19443;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:13:37
3052;42;19683;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:13:47
3053;42;19928;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:13:57
3054;42;20163;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:14:07
3055;42;20403;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:14:17
3056;42;20641;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:14:27
3057;42;20898;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:14:38
3058;42;21123;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:14:47
3059;42;21368;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:14:57
3060;42;21608;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:15:08
3061;42;21842;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:15:17
3062;42;22083;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:15:27
3063;42;22323;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:15:38
3064;42;22567;2;9;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:15:48
3065;42;22807;2;9;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:15:58
3066;42;23053;2;9;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:16:08
3067;42;23282;2;9;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:16:18
3068;42;23522;2;9;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:16:28
3069;42;23762;2;9;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:16:38
3070;42;24003;2;9;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:16:48
3071;42;24248;2;9;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:16:58
3072;42;24483;2;9;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:17:08
3073;42;24733;2;9;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:17:19
3074;42;24978;2;9;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:17:29
3075;42;25203;2;9;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:17:39
3076;42;25442;2;9;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:17:49
3077;42;25703;2;9;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:18:00
3078;42;25923;2;9;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:18:09
3079;42;26170;2;10;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:18:19
3080;42;26412;2;10;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:18:29
3081;42;26643;2;10;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:18:39
3082;42;26887;2;11;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:18:49
3083;42;27128;2;11;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:18:59
3084;42;27364;2;11;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:19:09
3085;42;27623;2;11;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:19:20
3086;42;27841;2;11;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:19:29
3087;42;28098;2;11;5;4;2;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:19:40
3088;42;28322;2;11;5;4;2;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:19:50
3089;42;28566;2;11;5;4;2;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:20:00
3090;42;28806;2;11;5;4;2;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:20:10
3091;42;29049;2;11;5;4;2;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:20:20
3092;42;29292;2;11;5;4;2;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:20:30
3093;42;29529;2;11;5;4;2;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:20:40
3094;42;29774;2;11;5;4;2;0.01;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:20:50
3095;42;30005;2;11;5;4;2;0.02;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:00
3096;42;30243;2;11;5;4;2;0.02;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:10
3097;42;30481;2;12;5;4;2;0.02;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:20
3098;42;30722;2;12;5;4;3;0.02;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:30
3099;42;30967;2;12;5;4;6;0.03;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:41
3100;42;31220;2;12;5;4;6;0.03;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:51
3101;42;31444;2;12;5;4;8;0.04;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:22:01
3102;42;31682;2;12;5;4;10;0.04;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:22:11
3103;42;31934;2;12;5;4;10;0.05;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:22:21
3104;42;32172;2;12;5;4;11;0.06;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:22:31
3105;42;32409;2;12;5;4;12;0.07;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:22:41
3106;42;32655;2;12;5;4;12;0.08;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:22:51
3107;42;32883;2;12;5;4;23;0.09;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:23:01
3108;42;33123;2;12;5;4;24;0.11;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:23:11
3109;42;33368;2;12;5;4;24;0.11;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:23:21
3110;42;33633;2;12;5;4;24;0.11;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:23:33
3111;42;33848;2;12;5;4;24;0.1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:23:42
3112;42;34083;2;12;5;4;24;0.1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:23:51
3113;42;34323;2;12;5;4;24;0.1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:24:02
3114;42;34563;2;12;5;4;24;0.1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:24:12
3115;42;34801;2;12;5;4;24;0.1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:24:22
3116;42;35043;2;12;5;4;24;0.1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:24:32
3117;42;35283;2;12;5;4;24;0.1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:24:42
3118;42;35523;2;12;5;4;24;0.09;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:24:52
3119;42;35763;2;13;5;4;24;0.09;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:25:02
3120;42;36003;2;13;5;4;24;0.09;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:25:12
3121;42;36243;2;13;5;4;24;0.09;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:25:22
3122;42;36481;2;13;5;4;33;0.1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:25:32
3123;43;3;0;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3124;43;340;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3125;43;562;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3126;43;805;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3127;43;976;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3128;43;1313;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3129;43;1743;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3130;43;2037;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
3131;43;2221;0;3;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;
3132;43;2558;0;3;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;
3133;43;2726;0;3;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;
3134;43;2932;0;4;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3135;43;3269;0;4;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3136;43;3627;0;4;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3137;43;3914;0;4;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3138;43;4251;0;4;5;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3139;43;4327;0;4;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3140;43;4561;0;5;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3141;43;4851;0;5;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3142;43;5220;0;5;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3143;43;5330;0;5;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3144;43;5677;0;5;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3145;43;5761;0;5;1;1;1;0.02;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3146;43;6300;0;5;1;2;1;0.01;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3147;43;6494;0;5;1;4;2;0.04;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3148;43;6721;0;5;1;4;2;0.04;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
3149;43;6961;0;5;1;4;2;0.04;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;;
